,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
7667,27376,city_159,0.843,Male,No relevent experience,Full time course,Masters,STEM,6~10 years,less than 1000,Public Sector,1,210,1
7668,13143,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,1,24,1
7669,28198,city_50,0.8959999999999999,Male,No relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,never,92,1
7670,19328,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,Arts,6~10 years,less than 100,Pvt Ltd,1,50,0
7671,15703,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,11~20 years,less than 100,Pvt Ltd,>4,35,0
7672,11419,city_99,0.915,Female,Has relevent experience,Part time course,Graduate,STEM,> 20 years,less than 1000,Public Sector,2,105,0
7673,19083,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,NGO,3,182,0
7674,25697,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,11~20 years,less than 100,Pvt Ltd,3,24,1
7675,25420,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,22,0
7676,26090,city_136,0.897,Male,Has relevent experience,Part time course,Masters,STEM,11~20 years,1000 +,Pvt Ltd,1,19,0
7677,25719,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,0~5 years,less than 100,Early Stage Startup,1,26,0
7678,1145,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,3,6,0
7679,10341,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,> 20 years,less than 100,Pvt Ltd,>4,13,0
7680,19749,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,>4,176,0
7681,26299,city_136,0.897,Male,No relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,23,0
7682,12607,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,3,9,0
7683,2260,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,1,222,0
7684,16545,city_28,0.9390000000000001,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,46,0
7685,6961,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,2,161,0
7686,8796,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,21,0
7687,16891,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,3,9,0
7688,18878,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,18,0
7689,5438,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,84,0
7690,32349,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,61,0
7691,11428,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,1,322,0
7692,18592,city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,never,44,0
7693,14329,city_57,0.866,Male,No relevent experience,Full time course,Masters,STEM,6~10 years,less than 100,Pvt Ltd,4,99,0
7694,4378,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,3,113,0
7695,16003,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,72,1
7696,370,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,85,0
7697,20254,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,4,3,0
7698,13165,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,22,0
7699,17103,city_11,0.55,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,86,1
7700,28695,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,0~5 years,less than 1000,Pvt Ltd,3,72,1
7701,4126,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,> 20 years,less than 1000,Pvt Ltd,>4,90,0
7702,28645,city_16,0.91,Female,No relevent experience,Full time course,Masters,STEM,6~10 years,1000 +,Public Sector,4,202,1
7703,22807,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,High School,STEM,6~10 years,less than 1000,Pvt Ltd,2,250,0
7704,13744,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,NGO,1,334,0
7705,16058,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,35,0
7706,488,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,3,32,0
7707,28442,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,1,157,1
7708,15038,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,3,34,0
7709,8173,city_162,0.767,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,54,0
7710,13653,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,4,92,0
7711,7073,city_101,0.5579999999999999,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,67,1
7712,26040,city_73,0.754,Male,No relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,148,1
7713,29321,city_28,0.9390000000000001,Male,Has relevent experience,Full time course,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,>4,35,0
7714,33299,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,1,149,0
7715,11182,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,2,35,0
7716,4695,city_104,0.924,Male,Has relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,3,23,0
7717,28365,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,15,1
7718,16255,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,2,20,0
7719,3570,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,1,28,0
7720,11540,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,NGO,>4,118,0
7721,1301,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,NGO,1,117,0
7722,29952,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,1,112,0
7723,32459,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,never,16,0
7724,30278,city_103,0.92,Other,No relevent experience,Full time course,Graduate,Arts,0~5 years,less than 100,Pvt Ltd,never,117,0
7725,11551,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,Other,6~10 years,less than 100,Pvt Ltd,2,268,0
7726,30014,city_100,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,3,0
7727,28582,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,4,12,0
7728,32307,city_115,0.789,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,80,0
7729,22968,city_98,0.9490000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Funded Startup,3,24,0
7730,3416,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,2,112,0
7731,5815,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,STEM,> 20 years,less than 100,Pvt Ltd,>4,80,0
7732,30665,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,Other,11~20 years,1000 +,Pvt Ltd,1,39,0
7733,830,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,1,83,1
7734,7891,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,23,1
7735,29763,city_36,0.893,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,82,0
7736,29242,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 1000,Pvt Ltd,1,49,0
7737,2252,city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,162,0
7738,28327,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,2,17,0
7739,30992,city_175,0.7759999999999999,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,52,0
7740,2237,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,> 20 years,less than 1000,Pvt Ltd,>4,25,0
7741,19826,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,1,21,0
7742,4757,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,1,108,0
7743,21021,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Funded Startup,1,107,0
7744,8036,city_73,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,2,56,0
7745,5460,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,2,52,0
7746,15716,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,Other,0~5 years,less than 1000,Public Sector,1,40,0
7747,14024,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Public Sector,1,8,0
7748,1068,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,1,4,0
7749,4769,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Funded Startup,1,118,0
7750,15051,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,116,0
7751,26523,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,22,0
7752,24617,city_102,0.804,Male,Has relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,16,0
7753,10368,city_160,0.92,Male,No relevent experience,Full time course,High School,STEM,11~20 years,less than 100,Pvt Ltd,4,8,0
7754,30882,city_114,0.9259999999999999,Female,No relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,56,0
7755,17807,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,>4,55,0
7756,26833,city_90,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,47,0
7757,21652,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,15,0
7758,27037,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Funded Startup,2,19,0
7759,21220,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,>4,28,0
7760,4881,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,86,0
7761,11044,city_83,0.9229999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,1000 +,Pvt Ltd,3,66,0
7762,897,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,2,102,0
7763,28919,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,> 20 years,1000 +,Pvt Ltd,4,66,0
7764,23417,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,2,23,0
7765,15491,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Funded Startup,2,23,0
7766,24001,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,54,0
7767,25209,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,68,1
7768,16340,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,never,64,0
7769,27271,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,11~20 years,less than 100,Pvt Ltd,1,80,0
7770,19530,city_21,0.624,Male,No relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Funded Startup,1,112,0
7771,15812,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,>4,25,0
7772,4741,city_104,0.924,Male,Has relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Early Stage Startup,1,62,0
7773,2264,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,2,108,0
7774,3227,city_136,0.897,Male,No relevent experience,Part time course,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,2,6,0
7775,22352,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,> 20 years,less than 100,Other,1,42,0
7776,22006,city_102,0.804,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,54,0
7777,5024,city_116,0.743,Male,No relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,44,0
7778,20193,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,32,1
7779,4827,city_9,0.743,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,never,78,1
7780,21734,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Early Stage Startup,>4,96,0
7781,23282,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,9,1
7782,7628,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Funded Startup,1,25,0
7783,25088,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,1,7,1
7784,17870,city_23,0.899,Male,Has relevent experience,Full time course,High School,STEM,0~5 years,1000 +,Pvt Ltd,2,29,0
7785,4218,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,198,0
7786,10171,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,>4,40,0
7787,28756,city_134,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,>4,180,0
7788,13114,city_16,0.91,Male,No relevent experience,Full time course,Graduate,Arts,6~10 years,less than 100,Pvt Ltd,1,45,0
7789,13487,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Funded Startup,1,156,0
7790,15106,city_11,0.55,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,7,0
7791,11474,city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,19,0
7792,12713,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Phd,Humanities,0~5 years,less than 100,Pvt Ltd,1,10,0
7793,29307,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,4,39,1
7794,4781,city_67,0.855,Female,No relevent experience,Full time course,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,100,0
7795,5592,city_144,0.84,Male,Has relevent experience,Part time course,Graduate,STEM,11~20 years,less than 1000,Public Sector,2,92,0
7796,7236,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,>4,15,0
7797,26203,city_46,0.762,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,110,1
7798,28662,city_104,0.924,Male,Has relevent experience,Part time course,Masters,STEM,11~20 years,less than 100,Pvt Ltd,>4,25,0
7799,26682,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,1,108,0
7800,9509,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,3,64,0
7801,11309,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,3,84,0
7802,19609,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,9,0
7803,26951,city_50,0.8959999999999999,Male,No relevent experience,no_enrollment,Masters,Other,6~10 years,less than 100,Pvt Ltd,1,38,0
7804,25066,city_14,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,2,72,0
7805,23815,city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,61,0
7806,16092,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,2,102,0
7807,4874,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Public Sector,>4,28,0
7808,21015,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,1,39,0
7809,22240,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,>4,46,0
7810,17907,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,>4,90,0
7811,28245,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,3,0
7812,15157,city_61,0.9129999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,10,0
7813,15519,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,15,0
7814,19054,city_103,0.92,Male,No relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,46,0
7815,31826,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,2,10,0
7816,6072,city_114,0.9259999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,>4,100,0
7817,10871,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,3,100,0
7818,1286,city_160,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,>4,53,0
7819,22919,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Early Stage Startup,4,10,0
7820,21749,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,2,26,0
7821,1375,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,6~10 years,less than 1000,Funded Startup,1,23,0
7822,15090,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,6,0
7823,28667,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,0~5 years,less than 1000,Pvt Ltd,1,55,0
7824,4535,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,4,56,0
7825,28344,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,102,0
7826,7089,city_65,0.802,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Early Stage Startup,1,34,1
7827,7334,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,3,43,0
7828,6194,city_36,0.893,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 1000,Public Sector,1,155,0
7829,24378,city_127,0.745,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,15,0
7830,1215,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,2,236,0
7831,10765,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,0~5 years,less than 100,NGO,4,18,0
7832,16687,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,18,1
7833,19586,city_160,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,1,33,1
7834,5761,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,1,109,0
7835,22366,city_90,0.698,Male,Has relevent experience,Part time course,Masters,STEM,11~20 years,less than 100,Funded Startup,1,10,1
7836,27601,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,2,112,0
7837,9326,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,51,0
7838,13048,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,4,8,0
7839,12352,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,> 20 years,1000 +,Pvt Ltd,>4,127,0
7840,19124,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Other,>4,161,0
7841,2206,city_136,0.897,Male,Has relevent experience,no_enrollment,Phd,STEM,11~20 years,less than 1000,Pvt Ltd,2,200,0
7842,26365,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,3,160,0
7843,11073,city_67,0.855,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,110,0
7844,29244,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,4,6,1
7845,20035,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,104,1
7846,7951,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,No Major,6~10 years,less than 1000,Pvt Ltd,4,292,0
7847,33057,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,29,1
7848,19142,city_100,0.887,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,78,0
7849,27085,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 1000,Funded Startup,1,74,0
7850,16762,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,>4,7,0
7851,16791,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,140,1
7852,15686,city_116,0.743,Male,No relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,30,0
7853,8416,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,11~20 years,less than 100,Pvt Ltd,2,57,0
7854,20479,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,13,1
7855,1596,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,No Major,0~5 years,less than 100,Pvt Ltd,1,180,0
7856,27763,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,1,19,0
7857,28868,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,17,1
7858,12919,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,0~5 years,less than 100,Pvt Ltd,1,47,0
7859,30802,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,4,88,0
7860,25856,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,2,188,1
7861,7348,city_67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,51,0
7862,1722,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Public Sector,1,44,0
7863,21943,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,11~20 years,less than 100,Pvt Ltd,3,4,0
7864,6576,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,>4,11,0
7865,26319,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Public Sector,1,47,0
7866,26084,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,330,0
7867,18113,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,4,33,0
7868,3508,city_173,0.878,Male,Has relevent experience,no_enrollment,Phd,STEM,> 20 years,less than 1000,Pvt Ltd,>4,98,0
7869,20971,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Phd,STEM,> 20 years,less than 1000,Pvt Ltd,4,30,0
7870,4964,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Other,1,112,0
7871,10156,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,202,0
7872,32745,city_16,0.91,Male,No relevent experience,no_enrollment,Primary School,STEM,0~5 years,less than 100,Pvt Ltd,never,21,0
7873,4055,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,1,86,0
7874,12146,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,1,28,0
7875,14352,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,258,0
