city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_103,0.92,1,1,1,1,1,3,1,4,1,48,0
city_21,0.624,1,1,1,1,1,1,1,4,1,22,0
Other,0.769,1,1,1,1,1,1,1,2,1,48,0
city_67,0.855,1,1,1,0,1,3,3,4,2,14,0
city_21,0.624,1,0,1,1,1,1,1,4,1,57,1
city_114,0.9259999999999999,1,0,0,0,1,2,1,4,0,124,0
city_73,0.754,1,1,1,1,1,3,2,1,1,2,1
city_173,0.878,1,0,0,1,1,2,1,4,1,52,0
city_65,0.802,1,1,0,1,1,2,2,4,1,14,0
city_103,0.92,1,1,0,1,1,4,2,4,1,206,0
city_21,0.624,1,1,1,1,1,1,2,4,1,34,0
city_75,0.9390000000000001,1,1,0,1,1,2,1,4,1,170,0
city_75,0.9390000000000001,1,1,0,1,1,2,1,4,1,18,1
Other,0.848,1,1,1,1,1,2,2,1,1,11,0
city_103,0.92,1,1,0,1,0,4,1,3,1,51,0
city_103,0.92,1,1,0,1,1,4,2,4,2,18,0
city_75,0.9390000000000001,1,1,0,1,1,4,1,4,2,25,0
city_75,0.9390000000000001,1,1,0,1,1,4,2,4,1,10,0
city_16,0.91,1,1,0,1,1,3,1,4,1,98,0
city_103,0.92,1,1,1,1,1,1,3,4,1,80,0
city_103,0.92,2,1,0,1,0,1,2,4,1,18,0
city_103,0.92,1,1,0,1,1,2,2,3,1,48,0
city_103,0.92,1,0,0,1,0,1,3,1,1,64,0
city_103,0.92,1,0,0,1,1,2,3,4,1,74,0
city_103,0.92,1,1,0,1,1,3,1,4,2,156,0
city_103,0.92,1,0,0,1,1,4,2,4,1,84,0
city_103,0.92,1,1,0,1,1,4,1,4,1,10,1
city_105,0.794,1,1,0,1,1,2,2,4,1,43,0
city_128,0.527,1,1,0,1,1,4,1,4,0,94,0
city_103,0.92,1,1,0,1,1,3,2,4,1,22,0
city_160,0.92,1,1,0,1,1,3,2,4,1,88,0
city_45,0.89,1,1,1,1,1,1,1,3,1,21,0
city_103,0.92,1,1,0,1,1,2,1,4,1,41,0
city_21,0.624,1,1,0,1,1,2,2,2,1,25,1
city_160,0.92,1,0,0,1,1,4,1,4,2,216,1
city_97,0.925,1,1,0,1,1,4,3,4,1,77,0
city_103,0.92,1,0,1,1,1,2,1,4,1,105,0
city_46,0.762,1,1,1,1,1,3,2,4,1,70,0
city_114,0.9259999999999999,1,1,0,1,1,2,2,4,1,32,0
Other,0.769,1,1,0,1,0,2,1,4,1,50,0
city_100,0.887,1,1,1,1,1,4,1,4,1,53,0
city_103,0.92,2,1,0,1,1,3,2,3,1,15,0
city_103,0.92,1,1,1,1,1,2,1,4,2,54,0
city_103,0.92,1,1,1,1,1,3,1,2,1,7,1
city_16,0.91,1,1,0,1,1,4,2,4,1,52,1
city_103,0.92,1,1,0,1,1,2,3,4,2,46,0
city_21,0.624,1,1,0,1,1,1,3,4,1,89,0
Other,0.727,1,1,0,1,1,4,1,4,2,106,0
city_165,0.903,1,1,0,1,1,3,1,4,2,8,0
city_21,0.624,1,1,1,1,1,2,2,4,1,41,1
city_10,0.895,1,1,0,1,1,4,1,4,1,53,0
city_103,0.92,1,0,1,1,1,2,1,4,1,42,0
city_16,0.91,1,1,0,1,1,2,1,4,1,37,0
city_136,0.897,1,1,1,1,1,1,3,4,1,134,0
city_65,0.802,1,1,0,1,1,3,1,4,0,84,0
city_102,0.804,1,0,0,0,1,1,1,4,0,66,0
city_16,0.91,1,0,0,1,1,4,1,4,0,6,0
city_103,0.92,1,0,0,1,1,1,1,4,0,21,0
city_102,0.804,1,1,1,0,1,2,2,1,1,84,0
city_21,0.624,1,1,0,1,1,2,1,4,1,18,0
city_16,0.91,1,1,0,1,1,3,2,4,1,51,0
city_103,0.92,2,1,0,1,1,3,2,4,1,50,0
city_100,0.887,1,1,0,0,1,3,2,4,1,133,0
city_103,0.92,1,0,0,1,1,4,1,4,1,99,0
city_160,0.92,1,0,0,0,1,1,1,4,0,37,0
city_46,0.762,1,1,0,1,1,4,1,4,2,15,0
city_103,0.92,1,1,0,1,1,4,1,4,2,9,0
city_160,0.92,1,1,0,1,1,1,1,4,1,48,0
city_160,0.92,1,1,0,1,1,3,3,3,2,45,0
city_103,0.92,1,1,0,1,1,4,3,4,2,9,1
city_67,0.855,3,0,0,1,0,3,3,4,2,48,0
city_103,0.92,1,1,0,1,1,4,2,4,1,14,0
city_21,0.624,1,1,0,1,0,2,2,2,1,22,1
city_21,0.624,1,1,1,1,1,1,1,3,1,56,0
city_71,0.884,1,1,0,1,0,2,1,4,2,28,0
city_46,0.762,1,1,1,1,1,1,1,4,1,79,0
city_114,0.9259999999999999,1,1,1,0,1,3,3,4,2,34,0
city_136,0.897,1,1,0,1,0,1,1,3,1,75,0
city_67,0.855,1,0,1,1,1,2,1,4,2,32,1
Other,0.847,1,0,1,1,1,3,1,4,1,194,0
city_114,0.9259999999999999,1,0,0,1,1,2,1,3,1,34,0
city_28,0.9390000000000001,3,1,1,1,1,2,1,4,1,85,0
city_16,0.91,1,0,1,0,1,1,1,4,0,7,0
city_162,0.767,1,1,1,1,1,1,2,4,1,48,0
city_65,0.802,1,1,0,1,1,4,1,4,1,53,0
city_160,0.92,1,1,1,1,1,2,1,4,1,55,0
city_28,0.9390000000000001,1,1,0,1,1,2,2,2,1,160,1
city_16,0.91,1,1,0,1,1,4,1,4,1,46,0
city_103,0.92,2,1,0,1,0,1,2,2,1,162,0
city_83,0.9229999999999999,1,1,0,1,1,1,2,4,1,122,0
city_103,0.92,1,1,0,1,1,2,1,4,1,65,0
city_67,0.855,2,1,0,1,0,1,1,4,1,140,1
city_103,0.92,1,1,0,1,0,2,1,4,2,43,0
city_165,0.903,1,1,0,1,0,1,1,2,1,80,0
city_16,0.91,2,1,0,1,1,4,1,4,1,55,0
city_19,0.682,1,1,0,1,1,1,1,1,1,140,1
city_103,0.92,1,1,0,1,0,4,2,2,1,28,0
city_103,0.92,1,1,0,1,1,4,1,4,1,47,0
city_67,0.855,1,1,1,1,1,2,3,1,1,141,0
city_103,0.92,2,1,0,1,1,4,2,4,2,224,0
city_11,0.55,1,1,0,1,1,3,1,4,1,10,0
city_114,0.9259999999999999,1,0,1,1,0,3,1,4,1,83,0
city_103,0.92,1,0,0,1,1,3,3,4,2,43,1
city_16,0.91,1,1,0,1,1,3,1,4,1,45,0
city_46,0.762,1,1,0,1,1,2,1,4,0,21,0
city_103,0.92,1,0,0,1,1,4,2,4,2,50,0
city_173,0.878,1,0,1,1,1,1,3,4,1,77,0
city_45,0.89,1,1,0,1,1,2,1,4,1,17,0
Other,0.555,1,0,0,1,1,1,1,4,1,18,1
city_114,0.9259999999999999,1,0,1,1,1,2,3,3,1,121,0
city_114,0.9259999999999999,1,1,0,0,1,3,2,4,2,116,1
city_160,0.92,1,1,0,1,1,3,1,4,1,109,0
city_103,0.92,1,1,0,1,1,3,2,4,2,77,0
city_103,0.92,2,1,0,1,1,4,2,3,2,170,0
city_41,0.8270000000000001,1,1,0,1,1,1,2,4,2,105,0
city_136,0.897,1,1,0,1,1,4,1,4,1,23,0
city_103,0.92,1,0,1,1,1,2,3,4,1,97,1
city_114,0.9259999999999999,1,1,0,1,1,1,1,4,1,16,1
city_103,0.92,1,1,0,1,1,3,1,2,1,53,0
city_21,0.624,1,1,1,1,1,1,1,4,1,17,0
city_114,0.9259999999999999,1,1,0,0,1,4,1,4,1,56,0
city_160,0.92,1,1,0,1,1,3,3,4,1,79,0
city_162,0.767,1,1,0,1,1,3,3,4,1,62,0
city_103,0.92,1,1,0,1,1,3,3,1,2,17,0
city_103,0.92,1,1,0,1,0,4,1,4,1,58,0
city_114,0.9259999999999999,1,0,1,1,0,1,1,3,1,14,0
city_116,0.743,1,1,0,1,1,4,3,4,1,135,0
city_102,0.804,1,1,1,1,0,1,1,4,1,52,1
Other,0.698,1,0,0,0,1,1,1,4,0,43,0
city_21,0.624,1,0,1,1,1,1,1,4,0,34,0
city_136,0.897,1,1,0,1,1,3,1,4,2,308,0
city_16,0.91,1,0,0,0,1,2,3,4,1,7,0
city_103,0.92,1,0,0,0,1,1,1,4,0,105,0
city_103,0.92,1,1,0,1,1,3,2,4,1,39,0
city_61,0.9129999999999999,1,1,0,1,0,2,3,4,2,32,0
city_16,0.91,1,1,0,1,1,1,1,4,1,28,0
city_28,0.9390000000000001,1,1,1,1,1,3,2,4,1,26,0
city_100,0.887,1,1,0,0,1,1,2,4,1,51,0
city_103,0.92,1,0,1,1,1,1,1,1,1,196,0
city_114,0.9259999999999999,1,1,0,1,1,3,2,4,1,82,0
city_16,0.91,1,1,0,1,1,4,1,4,1,14,0
city_103,0.92,1,0,0,0,1,1,1,4,1,64,0
city_64,0.6659999999999999,1,1,0,1,1,4,1,4,1,22,0
city_114,0.9259999999999999,1,1,1,1,1,1,1,4,0,116,0
city_103,0.92,1,0,0,0,1,1,1,4,0,32,0
city_16,0.91,1,0,0,0,1,1,1,4,1,39,0
city_160,0.92,1,1,0,1,1,2,3,4,1,90,0
city_160,0.92,1,1,1,1,1,2,1,4,1,32,1
city_89,0.925,1,0,1,1,0,1,1,4,1,192,1
city_103,0.92,1,1,0,1,1,1,1,4,0,94,0
city_114,0.9259999999999999,1,0,0,1,1,2,3,3,1,18,0
city_149,0.6890000000000001,1,0,1,0,1,1,1,4,0,12,0
city_57,0.866,1,1,0,1,1,2,1,4,1,47,0
city_159,0.843,1,0,1,1,1,2,2,1,1,210,1
city_103,0.92,1,1,0,1,1,2,3,4,1,24,1
city_50,0.8959999999999999,1,0,1,1,1,2,1,4,0,92,1
city_114,0.9259999999999999,1,1,0,1,0,2,1,4,1,50,0
city_114,0.9259999999999999,1,1,0,1,0,3,1,4,2,35,0
city_99,0.915,2,1,1,1,1,4,2,1,1,105,0
city_103,0.92,1,1,0,1,1,2,2,3,1,182,0
city_103,0.92,1,1,0,1,0,3,1,4,1,24,1
city_40,0.7759999999999999,1,1,0,1,1,4,1,4,2,22,0
city_136,0.897,1,1,1,1,1,3,3,4,1,19,0
city_103,0.92,1,1,0,1,1,1,1,3,1,26,0
city_103,0.92,1,1,0,1,1,2,2,4,1,6,0
city_16,0.91,1,1,0,1,0,4,1,4,2,13,0
city_67,0.855,1,1,0,1,1,3,1,4,2,176,0
city_136,0.897,1,0,1,1,1,1,1,4,1,23,0
city_136,0.897,1,1,0,1,1,4,3,4,1,9,0
city_114,0.9259999999999999,1,1,0,1,1,4,1,4,1,222,0
city_28,0.9390000000000001,1,0,1,0,1,1,1,4,0,46,0
city_103,0.92,1,1,0,1,1,1,3,4,1,161,0
city_103,0.92,1,1,0,1,1,1,1,4,1,21,0
city_23,0.899,1,1,1,1,1,3,3,4,1,9,0
city_136,0.897,1,1,0,1,1,2,1,4,1,18,0
city_16,0.91,1,1,0,1,1,4,1,4,2,84,0
city_160,0.92,1,1,0,1,1,4,3,4,2,61,0
city_173,0.878,1,1,0,1,1,3,1,4,1,322,0
city_114,0.9259999999999999,1,1,1,1,1,2,3,4,0,44,0
city_57,0.866,1,0,1,1,1,2,1,4,1,99,0
city_103,0.92,1,1,0,1,1,4,2,4,1,113,0
city_160,0.92,1,1,0,1,1,4,1,4,2,72,1
city_36,0.893,1,1,0,1,1,4,1,4,2,85,0
city_103,0.92,2,1,0,1,1,3,3,4,1,3,0
city_103,0.92,1,1,1,1,1,3,1,4,2,22,0
city_11,0.55,1,0,1,1,1,1,1,4,1,86,1
city_21,0.624,1,0,1,1,1,1,2,4,1,72,1
city_103,0.92,1,1,0,1,0,4,2,4,2,90,0
city_16,0.91,2,0,1,1,1,2,3,1,1,202,1
city_114,0.9259999999999999,1,1,1,0,1,2,2,4,1,250,0
city_136,0.897,1,1,0,1,1,2,2,3,1,334,0
city_160,0.92,1,1,0,1,1,3,1,4,1,35,0
city_103,0.92,1,1,0,1,1,2,3,4,1,32,0
city_103,0.92,1,1,0,1,1,4,1,4,1,157,1
city_16,0.91,1,1,0,1,1,2,3,4,1,34,0
city_162,0.767,1,0,1,1,1,1,1,4,1,54,0
city_21,0.624,1,1,0,1,1,3,3,4,1,92,0
Other,0.5579999999999999,1,0,1,1,1,1,1,4,1,67,1
city_73,0.754,1,0,0,0,1,2,1,4,1,148,1
city_28,0.9390000000000001,1,1,1,1,1,3,2,4,2,35,0
city_104,0.924,1,1,0,1,1,4,3,4,1,149,0
city_103,0.92,1,1,0,1,1,3,1,4,1,35,0
city_104,0.924,1,1,1,0,1,2,1,4,1,23,0
city_16,0.91,2,1,0,1,1,2,1,4,1,15,1
city_21,0.624,1,1,0,1,1,2,3,4,1,20,0
city_114,0.9259999999999999,1,1,0,1,1,3,2,4,1,28,0
city_114,0.9259999999999999,1,1,0,1,1,4,3,3,2,118,0
city_103,0.92,1,1,0,1,1,4,3,3,1,117,0
city_75,0.9390000000000001,1,1,0,1,1,2,2,4,1,112,0
city_114,0.9259999999999999,1,0,1,1,1,2,1,4,0,16,0
city_103,0.92,3,0,1,1,0,1,1,4,0,117,0
city_102,0.804,1,1,0,1,0,2,1,4,1,268,0
city_100,0.887,1,1,1,1,1,2,1,4,1,3,0
city_138,0.836,1,1,0,1,1,4,2,4,1,12,0
Other,0.789,1,0,1,1,1,1,1,4,1,80,0
city_98,0.9490000000000001,1,1,0,1,1,2,1,2,1,24,0
city_160,0.92,1,1,0,1,1,2,1,4,1,112,0
city_104,0.924,1,1,0,0,1,4,1,4,2,80,0
city_114,0.9259999999999999,1,1,0,1,0,3,3,4,1,39,0
city_103,0.92,1,1,0,1,1,4,3,4,1,83,1
city_21,0.624,1,1,0,1,1,1,1,4,1,23,1
city_36,0.893,1,0,0,0,1,1,1,4,1,82,0
city_21,0.624,1,1,0,1,1,1,2,4,1,49,0
Other,0.83,1,1,0,1,1,2,1,4,1,162,0
city_65,0.802,1,1,0,1,1,2,1,4,1,17,0
Other,0.7759999999999999,1,0,1,1,1,1,1,4,0,52,0
city_36,0.893,1,1,0,1,0,4,2,4,2,25,0
city_16,0.91,1,1,0,1,1,3,3,4,1,21,0
city_67,0.855,1,1,0,1,1,4,1,4,1,108,0
city_103,0.92,1,1,0,1,1,3,1,2,1,107,0
city_73,0.754,1,1,1,1,1,3,1,4,1,56,0
city_136,0.897,1,1,0,1,1,2,3,4,1,52,0
city_104,0.924,1,1,0,1,0,1,2,1,1,40,0
city_103,0.92,1,1,0,1,1,2,2,1,1,8,0
city_103,0.92,1,1,0,1,1,2,2,4,1,4,0
city_103,0.92,1,1,1,1,1,1,1,2,1,118,0
city_103,0.92,1,1,0,1,1,4,3,4,2,116,0
city_103,0.92,1,1,0,1,1,2,1,4,1,22,0
city_102,0.804,1,1,1,0,1,2,1,4,1,16,0
city_160,0.92,1,0,1,0,1,3,1,4,1,8,0
city_114,0.9259999999999999,2,0,1,1,1,2,1,4,1,56,0
city_114,0.9259999999999999,1,1,0,1,1,4,2,4,2,55,0
city_90,0.698,1,0,0,1,1,1,1,4,1,47,0
city_21,0.624,2,0,1,1,1,1,1,4,0,15,0
city_103,0.92,1,1,0,1,1,2,1,2,1,19,0
city_103,0.92,1,1,0,1,1,4,3,4,2,28,0
city_102,0.804,1,1,0,1,1,2,3,4,1,86,0
city_83,0.9229999999999999,1,1,0,1,1,1,3,4,1,66,0
city_103,0.92,2,1,0,1,1,2,3,4,1,102,0
city_16,0.91,1,1,0,1,0,4,3,4,1,66,0
city_114,0.9259999999999999,1,0,0,1,1,3,3,4,1,23,0
city_16,0.91,1,1,0,1,1,4,2,2,1,23,0
Other,0.698,1,1,0,1,1,4,3,4,2,54,0
city_21,0.624,1,1,0,1,1,1,3,4,1,68,1
city_65,0.802,1,1,0,1,1,3,3,4,0,64,0
city_103,0.92,1,1,0,1,0,3,1,4,1,80,0
city_21,0.624,1,0,1,1,1,1,1,2,1,112,0
city_136,0.897,1,1,0,1,1,2,2,4,2,25,0
city_104,0.924,1,1,1,0,1,1,1,3,1,62,0
Other,0.698,1,1,0,1,1,3,3,4,1,108,0
city_136,0.897,1,0,1,1,1,2,3,4,1,6,0
city_160,0.92,1,1,0,1,0,4,1,3,1,42,0
city_102,0.804,1,0,1,1,1,1,1,4,0,54,0
city_116,0.743,1,0,0,1,1,1,1,4,1,44,0
city_103,0.92,1,0,1,0,1,2,1,4,1,32,1
Other,0.743,1,0,0,1,1,2,1,4,0,78,1
city_61,0.9129999999999999,1,1,0,0,1,2,1,3,2,96,0
city_21,0.624,1,0,1,0,1,1,1,4,0,9,1
city_90,0.698,1,1,0,1,1,3,1,2,1,25,0
city_21,0.624,1,1,0,1,1,2,3,4,1,7,1
city_23,0.899,1,1,1,0,1,1,3,4,1,29,0
city_103,0.92,1,1,0,1,1,3,1,4,2,198,0
city_61,0.9129999999999999,1,1,0,1,1,4,1,4,2,40,0
Other,0.698,1,1,0,1,1,4,3,4,2,180,0
city_16,0.91,1,0,1,1,0,2,1,4,1,45,0
city_67,0.855,2,1,0,1,1,2,1,2,1,156,0
city_11,0.55,1,0,0,1,1,1,1,4,1,7,0
Other,0.83,1,1,0,1,1,3,1,4,2,19,0
city_114,0.9259999999999999,1,1,0,1,0,1,1,4,1,10,0
city_138,0.836,1,1,0,1,1,3,2,4,1,39,1
city_67,0.855,2,0,1,1,1,1,3,4,1,100,0
Other,0.84,1,1,1,1,1,3,2,1,1,92,0
city_103,0.92,1,1,0,1,1,3,2,4,2,15,0
city_46,0.762,1,0,0,1,1,1,1,4,1,110,1
city_104,0.924,1,1,1,1,1,3,1,4,2,25,0
city_89,0.925,1,1,0,1,1,4,3,4,1,108,0
city_103,0.92,1,1,0,1,1,3,1,4,1,64,0
city_103,0.92,2,1,0,1,1,3,2,4,1,84,0
city_114,0.9259999999999999,1,1,0,1,1,2,1,4,1,9,0
city_50,0.8959999999999999,1,0,0,1,0,2,1,4,1,38,0
Other,0.698,1,1,0,1,1,3,3,4,1,72,0
city_65,0.802,1,0,0,1,1,1,1,4,0,61,0
city_103,0.92,1,1,0,1,1,4,1,4,1,102,0
city_73,0.754,1,1,0,1,1,4,3,1,2,28,0
city_103,0.92,1,1,0,1,1,3,1,4,1,39,0
city_114,0.9259999999999999,1,1,0,1,1,4,1,4,2,46,0
city_136,0.897,1,1,0,1,1,4,1,4,2,90,0
city_104,0.924,1,1,0,1,1,4,1,4,2,3,0
city_61,0.9129999999999999,1,1,1,1,1,2,1,4,1,10,0
city_16,0.91,1,1,0,1,1,4,1,4,2,15,0
city_103,0.92,1,0,0,0,1,2,1,4,1,46,0
city_103,0.92,1,0,0,1,1,4,3,4,1,10,0
city_114,0.9259999999999999,2,1,0,1,1,2,3,4,2,100,0
city_103,0.92,1,1,0,1,1,4,2,4,1,100,0
city_160,0.92,3,1,0,1,1,3,2,4,2,53,0
city_50,0.8959999999999999,1,1,0,1,1,2,1,3,1,10,0
city_103,0.92,1,1,0,1,1,4,2,4,1,26,0
city_23,0.899,1,1,1,1,1,2,2,2,1,23,0
city_160,0.92,1,1,0,1,1,3,1,4,1,6,0
city_103,0.92,1,0,0,1,0,1,2,4,1,55,0
city_116,0.743,1,1,0,1,1,4,3,4,1,56,0
city_16,0.91,1,1,0,1,1,1,3,4,1,102,0
city_65,0.802,1,0,1,0,1,1,1,3,1,34,1
city_160,0.92,1,1,0,1,1,2,2,4,1,43,0
city_36,0.893,1,1,1,1,1,2,2,1,1,155,0
Other,0.745,1,0,0,1,1,1,1,4,0,15,0
city_103,0.92,1,1,0,1,1,3,1,4,1,236,0
city_103,0.92,1,0,0,1,0,1,1,3,1,18,0
city_103,0.92,1,0,0,1,1,3,1,4,2,18,1
city_160,0.92,1,0,0,1,1,4,1,4,1,33,1
city_50,0.8959999999999999,1,1,0,1,1,2,3,4,1,109,0
city_90,0.698,1,1,1,1,1,3,1,2,1,10,1
city_114,0.9259999999999999,1,1,0,1,1,3,3,4,1,112,0
city_104,0.924,1,0,1,1,1,2,1,4,1,51,0
city_103,0.92,1,1,0,1,1,2,1,4,1,8,0
city_103,0.92,1,1,0,1,0,4,3,4,2,127,0
city_103,0.92,1,1,0,1,1,4,3,3,2,161,0
city_136,0.897,1,1,0,1,1,3,2,4,1,200,0
city_160,0.92,1,0,1,1,1,2,1,4,1,160,0
city_67,0.855,1,0,1,0,1,1,1,4,1,110,0
city_103,0.92,1,1,0,1,1,4,1,4,1,6,1
city_21,0.624,1,0,1,1,1,1,1,4,1,104,1
city_102,0.804,1,1,0,1,0,2,2,4,1,292,0
city_103,0.92,1,1,0,1,1,4,1,4,2,29,1
city_100,0.887,1,0,0,0,1,1,1,4,0,78,0
city_16,0.91,1,1,0,1,1,1,2,2,1,74,0
city_103,0.92,1,1,0,1,1,3,3,4,2,7,0
city_103,0.92,1,1,0,1,1,3,1,4,2,140,1
city_116,0.743,1,0,0,1,1,2,1,4,1,30,0
city_16,0.91,1,1,0,1,0,3,1,4,1,57,0
city_21,0.624,1,1,0,1,1,1,1,4,1,13,1
city_103,0.92,1,0,0,1,0,1,1,4,1,180,0
city_75,0.9390000000000001,1,1,0,1,1,4,2,4,1,19,0
city_103,0.92,1,0,0,1,1,1,1,4,1,17,1
city_103,0.92,2,1,0,1,0,1,1,4,1,47,0
city_103,0.92,1,1,0,1,1,4,3,4,1,88,0
city_99,0.915,1,1,0,1,1,2,1,4,1,188,1
city_67,0.855,1,0,1,1,1,1,3,4,1,51,0
city_75,0.9390000000000001,1,1,0,1,1,3,3,1,1,44,0
city_16,0.91,1,1,0,1,1,3,1,4,1,4,0
city_136,0.897,1,1,0,1,1,3,1,4,2,11,0
city_73,0.754,1,1,0,1,1,2,3,1,1,47,0
city_21,0.624,1,1,0,1,1,2,1,4,1,330,0
city_136,0.897,1,1,0,1,1,2,2,4,1,33,0
city_173,0.878,1,1,0,1,1,4,2,4,2,98,0
city_114,0.9259999999999999,1,1,0,1,1,4,2,4,1,30,0
city_97,0.925,1,1,0,1,1,2,1,3,1,112,0
city_16,0.91,1,0,0,1,1,1,1,4,0,202,0
city_16,0.91,1,0,0,0,1,1,1,4,0,21,0
city_103,0.92,1,1,0,1,1,1,2,4,1,86,0
city_138,0.836,1,1,0,1,1,2,3,4,1,28,0
city_102,0.804,1,1,0,1,1,3,1,4,2,258,0
city_114,0.9259999999999999,1,1,0,1,0,2,3,4,0,57,0
city_61,0.9129999999999999,1,1,0,1,1,3,1,4,1,158,1
city_65,0.802,1,1,0,1,1,2,1,4,2,52,0
city_103,0.92,1,0,0,1,1,2,3,4,2,68,0
city_103,0.92,1,1,0,1,0,3,1,4,1,154,0
city_100,0.887,1,1,1,0,1,3,1,4,1,45,0
city_16,0.91,1,0,1,1,1,1,1,4,0,32,0
city_114,0.9259999999999999,1,1,0,1,1,3,2,4,1,61,0
city_103,0.92,1,1,0,1,1,1,2,4,1,140,0
Other,0.74,1,1,1,1,1,4,1,4,2,107,0
city_160,0.92,1,1,0,1,1,3,2,4,1,6,0
Other,0.789,1,1,0,1,1,4,1,4,1,4,0
city_64,0.6659999999999999,2,1,0,1,1,2,2,4,0,18,0
city_114,0.9259999999999999,1,0,1,0,1,2,1,4,0,45,0
city_73,0.754,1,1,1,0,1,2,1,4,1,77,0
city_90,0.698,1,1,1,1,1,2,1,4,2,206,0
city_21,0.624,1,1,0,1,1,2,2,4,1,162,1
city_103,0.92,1,0,0,0,1,1,1,4,0,7,0
city_21,0.624,1,1,0,1,1,2,1,4,1,21,1
city_160,0.92,1,1,1,1,1,1,1,4,1,4,0
city_21,0.624,1,1,0,1,1,3,1,4,0,46,0
city_114,0.9259999999999999,2,1,0,1,1,4,3,4,2,27,0
city_103,0.92,1,1,0,1,1,4,2,4,2,18,0
city_114,0.9259999999999999,1,1,0,1,1,3,2,4,1,106,0
city_103,0.92,1,0,1,1,1,2,3,4,1,32,0
city_103,0.92,1,1,0,1,1,3,3,4,1,83,0
city_103,0.92,1,0,0,1,0,4,3,4,1,48,0
city_103,0.92,1,1,0,1,1,4,3,4,2,53,0
city_103,0.92,1,0,0,0,1,1,1,4,0,55,0
city_89,0.925,1,1,0,1,1,3,1,1,1,151,0
city_10,0.895,1,1,0,1,1,3,1,4,1,56,0
city_73,0.754,3,1,1,0,1,2,3,4,1,22,0
city_160,0.92,1,1,1,1,1,2,1,4,1,42,1
city_36,0.893,1,1,0,1,1,3,2,4,0,40,0
city_103,0.92,1,1,0,1,0,1,3,3,1,28,0
city_103,0.92,1,1,0,1,0,2,2,4,1,75,0
city_136,0.897,1,1,0,1,1,4,1,4,1,36,0
city_103,0.92,1,1,0,1,0,3,1,4,1,326,0
city_21,0.624,1,0,1,0,1,1,1,4,0,44,0
city_103,0.92,1,1,0,1,1,2,2,4,1,16,0
city_100,0.887,1,1,0,1,1,3,1,4,1,83,0
city_160,0.92,1,1,0,1,1,3,1,4,2,214,0
city_173,0.878,1,1,0,1,1,2,2,4,1,90,0
city_103,0.92,1,1,0,1,1,3,1,4,1,168,1
city_103,0.92,1,1,0,1,1,1,3,3,1,52,0
city_103,0.92,1,1,0,1,1,2,3,4,1,57,0
city_50,0.8959999999999999,1,0,1,0,1,2,1,4,1,43,0
city_103,0.92,1,1,0,1,1,1,1,4,1,64,0
Other,0.848,1,1,1,1,1,4,1,4,1,34,0
city_114,0.9259999999999999,1,1,0,0,1,4,1,4,1,59,0
city_21,0.624,1,0,0,1,1,1,1,4,1,34,1
city_103,0.92,1,1,0,1,1,3,3,4,1,22,0
city_103,0.92,2,1,0,1,1,2,1,4,1,43,0
city_100,0.887,1,0,0,0,1,1,1,4,0,96,0
city_103,0.92,1,1,0,0,1,2,1,4,2,46,0
city_16,0.91,1,1,0,1,1,4,1,4,1,72,0
city_138,0.836,1,1,0,1,1,3,2,4,0,30,0
city_103,0.92,1,0,0,1,0,4,2,1,2,98,0
city_67,0.855,2,1,1,1,1,1,1,4,1,90,0
city_65,0.802,1,1,0,1,1,3,1,4,2,61,0
city_65,0.802,1,1,0,1,1,2,1,4,1,59,0
city_16,0.91,1,1,0,1,1,1,1,4,1,25,0
city_100,0.887,1,1,1,0,1,4,1,4,2,161,0
city_136,0.897,1,1,0,1,1,2,2,4,1,64,0
Other,0.795,1,1,0,1,1,1,1,4,1,8,0
city_103,0.92,1,1,1,1,1,3,2,2,1,20,0
city_103,0.92,1,0,0,1,1,1,1,4,0,10,0
city_28,0.9390000000000001,2,0,1,1,1,1,1,4,1,24,0
city_10,0.895,1,1,0,1,1,3,1,2,1,24,0
city_103,0.92,1,1,0,1,0,3,1,4,2,3,0
city_102,0.804,1,1,0,1,1,3,1,4,1,21,0
city_21,0.624,1,1,1,1,1,2,2,4,1,75,0
city_71,0.884,1,1,0,1,1,3,1,4,2,24,0
city_98,0.9490000000000001,1,1,0,1,1,4,1,4,2,91,0
city_114,0.9259999999999999,1,1,0,1,1,4,3,4,1,4,0
city_19,0.682,1,1,0,1,1,1,3,4,1,114,0
city_16,0.91,1,1,0,1,1,3,2,4,2,61,0
city_116,0.743,1,1,1,1,1,1,2,4,1,16,0
city_114,0.9259999999999999,1,0,0,0,1,2,1,4,0,32,0
city_103,0.92,1,1,0,1,1,3,1,4,1,16,0
Other,0.795,1,1,0,1,0,1,3,4,1,46,0
city_114,0.9259999999999999,1,1,0,1,0,4,1,4,2,14,0
Other,0.83,1,0,1,0,1,2,1,4,0,10,0
city_159,0.843,1,0,0,1,0,2,3,4,1,332,0
city_50,0.8959999999999999,1,0,1,0,1,1,1,4,1,61,0
city_114,0.9259999999999999,1,0,0,0,1,1,1,4,0,57,0
city_104,0.924,1,1,0,1,1,3,1,2,1,131,0
city_65,0.802,1,0,0,0,1,1,1,4,0,108,0
city_114,0.9259999999999999,1,1,0,1,1,3,2,4,2,154,0
city_73,0.754,1,1,1,1,1,1,1,4,1,35,0
