enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,permutation
12938,city_101,0.5579999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,64,1,156
16395,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Pvt Ltd,never,40,1,133
21878,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,11~20 years,1000 +,Pvt Ltd,>4,56,0,77
5468,city_16,0.91,Female,No relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,1,47,0,68
28565,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,36,0,6
21462,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Public Sector,1,218,1,20
13092,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,3,55,0,80
18404,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,3,7,0,21
12176,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Funded Startup,1,114,0,90
23985,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,3,0,16
24628,city_116,0.743,Male,Has relevent experience,Full time course,Primary School,STEM,0~5 years,1000 +,Pvt Ltd,1,101,0,73
26986,city_149,0.6890000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,172,0,63
22592,city_50,0.8959999999999999,Male,No relevent experience,no_enrollment,Phd,STEM,> 20 years,less than 100,NGO,1,48,0,51
6719,city_75,0.9390000000000001,Male,No relevent experience,no_enrollment,Primary School,STEM,0~5 years,less than 100,Pvt Ltd,never,27,0,232
1971,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,No Major,11~20 years,less than 100,Early Stage Startup,>4,52,0,90
29417,city_102,0.804,Male,Has relevent experience,no_enrollment,Primary School,STEM,> 20 years,less than 100,Early Stage Startup,1,3,0,114
5835,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,59,0,20
811,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,1,9,1,11
10924,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,never,94,0,83
10157,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,> 20 years,1000 +,Pvt Ltd,>4,74,0,70
28926,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,0~5 years,1000 +,Pvt Ltd,>4,12,0,12
7540,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,196,0,80
13051,city_136,0.897,Male,Has relevent experience,Full time course,Masters,STEM,11~20 years,less than 100,Pvt Ltd,1,33,0,264
32320,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Public Sector,1,182,0,73
16876,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,3,3,0,14
19248,city_73,0.754,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,2,23,0,29
22131,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,64,0,25
29163,city_159,0.843,Male,No relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,never,310,0,51
5140,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,never,104,0,50
600,city_103,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,292,0,63
19549,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,3,56,1,24
8241,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,4,0,218
2144,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,4,2,0,17
20676,city_16,0.91,Male,Has relevent experience,Part time course,High School,STEM,11~20 years,less than 100,Pvt Ltd,1,15,1,37
19068,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,1,30,0,110
6499,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,2,80,0,25
26102,city_69,0.856,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,194,0,70
2372,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,1,131,0,105
30050,city_100,0.887,Male,No relevent experience,no_enrollment,High School,STEM,> 20 years,1000 +,Pvt Ltd,>4,33,0,72
9100,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,1,108,0,46
8163,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,2,73,0,16
3714,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,3,10,0,21
27933,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,2,114,0,103
14890,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,Business Degree,11~20 years,less than 100,Pvt Ltd,2,35,0,15
8955,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,2,80,0,29
1826,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,2,112,0,22
10580,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Phd,STEM,11~20 years,less than 1000,Public Sector,2,28,0,9
5748,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,41,0,27
5097,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,30,0,94
378,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,>4,18,0,98
4475,city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,> 20 years,1000 +,Public Sector,1,28,0,36
4512,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,>4,19,0,31
9107,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,>4,30,0,3
15986,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,2,21,0,20
8717,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,3,106,1,40
6527,city_123,0.738,Male,No relevent experience,Full time course,Graduate,Other,11~20 years,less than 100,Pvt Ltd,1,234,0,139
13672,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,6~10 years,less than 100,Pvt Ltd,3,72,0,50
8170,city_45,0.89,Male,Has relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,52,0,74
3967,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,6,0,111
31075,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,2,13,0,4
30368,city_128,0.527,Male,Has relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,3,0,11
1524,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,2,23,0,9
1135,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,1,83,0,25
12757,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Funded Startup,2,20,1,5
26001,city_7,0.647,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,1,18,0,13
29220,city_21,0.624,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,9,0,50
9113,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,69,0,38
12651,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,>4,42,0,42
12459,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,never,38,0,156
28101,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,0~5 years,less than 100,Pvt Ltd,1,2,0,51
21262,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,1,158,0,68
28922,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,Other,6~10 years,less than 1000,Pvt Ltd,4,7,0,42
8936,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,0~5 years,less than 100,Pvt Ltd,1,12,0,20
10051,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Public Sector,>4,2,0,50
16707,city_83,0.9229999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,17,0,28
8847,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Public Sector,3,66,0,83
24745,city_150,0.698,Female,Has relevent experience,Part time course,Graduate,STEM,0~5 years,1000 +,Public Sector,1,8,1,15
13679,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,1,206,0,9
26218,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,2,90,1,9
28396,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,3,0,8
21039,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Funded Startup,>4,292,0,66
14303,city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,4,61,1,46
12216,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,1,61,1,43
3196,city_104,0.924,Male,Has relevent experience,Part time course,Graduate,STEM,6~10 years,less than 100,Early Stage Startup,1,20,0,18
3785,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,11~20 years,less than 1000,NGO,>4,84,0,21
7566,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,3,0,96
15420,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,>4,32,0,206
16009,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,118,0,23
9032,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Early Stage Startup,2,28,0,100
5700,city_10,0.895,Male,Has relevent experience,Part time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,12,0,61
15578,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,No Major,11~20 years,less than 100,Pvt Ltd,>4,22,0,40
13989,city_74,0.579,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,268,1,95
20364,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,9,0,2
10236,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,>4,5,0,107
23358,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,31,0,29
2421,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,10,1,111
28259,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,2,81,0,9
7764,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,108,0,165
33023,city_160,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Public Sector,>4,108,0,12
15265,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,6,0,81
20943,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,8,0,24
7491,city_45,0.89,Male,No relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,never,32,0,42
5982,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,>4,98,0,53
13231,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,4,254,0,38
32069,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,102,0,127
29661,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,0~5 years,less than 100,Pvt Ltd,never,98,1,51
4970,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,2,21,0,54
33018,city_176,0.764,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Early Stage Startup,1,131,0,18
14913,city_114,0.9259999999999999,Female,Has relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Funded Startup,2,214,0,6
28491,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Pvt Ltd,4,36,0,106
9172,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,3,18,0,45
18877,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,16,0,46
12151,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,2,44,1,10
28415,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,60,0,78
14982,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,22,0,14
29159,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,40,0,138
21828,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,46,0,9
32593,city_114,0.9259999999999999,Male,No relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,102,1,85
11370,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,> 20 years,1000 +,Pvt Ltd,1,10,1,9
21310,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,42,0,90
32988,city_149,0.6890000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,58,0,146
24566,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,1,56,0,100
19396,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,2,116,0,36
22253,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,2,89,0,31
31520,city_67,0.855,Male,No relevent experience,Full time course,High School,STEM,0~5 years,1000 +,Pvt Ltd,1,7,0,34
14146,city_116,0.743,Male,No relevent experience,no_enrollment,Masters,Humanities,0~5 years,less than 100,Pvt Ltd,1,198,1,206
30305,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,>4,68,0,222
15934,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,1,60,0,63
21274,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,2,145,1,4
24778,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Public Sector,2,130,0,42
28185,city_136,0.897,Female,Has relevent experience,no_enrollment,Graduate,Arts,0~5 years,less than 1000,Pvt Ltd,1,132,0,36
28620,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,never,26,0,163
6872,city_28,0.9390000000000001,Male,No relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,>4,74,0,111
24907,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,4,66,0,167
7933,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,90,1,11
10205,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Funded Startup,2,64,0,80
2094,city_64,0.6659999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,>4,43,0,19
19539,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Phd,STEM,> 20 years,less than 1000,Pvt Ltd,>4,9,0,13
32509,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,42,0,34
23172,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,103,0,30
19277,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,2,100,1,250
3994,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,NGO,1,21,0,41
19646,city_16,0.91,Female,No relevent experience,no_enrollment,Graduate,No Major,0~5 years,1000 +,Pvt Ltd,never,6,0,10
24975,city_57,0.866,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 1000,Pvt Ltd,never,148,0,107
6434,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,never,45,0,29
18798,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,never,68,0,29
20197,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Funded Startup,1,83,0,13
21278,city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Funded Startup,1,149,0,51
22778,city_97,0.925,Female,No relevent experience,Full time course,High School,STEM,> 20 years,less than 100,Pvt Ltd,1,47,0,23
19226,city_160,0.92,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,25,1,46
12389,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,14,0,44
21787,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,>4,31,0,16
22599,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,4,69,0,47
21495,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,3,40,0,66
26145,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,2,18,0,73
16716,city_100,0.887,Male,No relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,3,20,0,34
6495,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Early Stage Startup,1,21,1,4
9605,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,2,26,0,157
17755,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,176,0,12
7611,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,2,13,0,8
27394,city_53,0.74,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Public Sector,1,51,0,168
29041,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,>4,122,0,94
886,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,32,1,143
32047,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,Humanities,0~5 years,less than 100,Public Sector,2,42,1,99
5382,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,>4,45,0,94
31115,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Funded Startup,1,152,0,14
26595,city_44,0.725,Male,No relevent experience,no_enrollment,Primary School,STEM,0~5 years,less than 100,Pvt Ltd,1,40,1,57
17003,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,>4,78,0,82
10850,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,5,0,44
28284,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,1,76,0,194
3550,city_27,0.848,Male,No relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,102,0,232
29508,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,1,24,0,23
3021,city_175,0.7759999999999999,Male,No relevent experience,no_enrollment,Phd,STEM,> 20 years,less than 100,Pvt Ltd,never,114,0,4
30762,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,0~5 years,less than 100,Early Stage Startup,1,182,1,52
12075,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Early Stage Startup,>4,78,0,37
5470,city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,4,84,0,13
22521,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,4,244,0,40
14794,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,73,0,53
5538,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,6~10 years,less than 100,Pvt Ltd,2,67,1,58
24687,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Graduate,Arts,> 20 years,less than 100,Pvt Ltd,3,24,0,7
9761,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,1,51,0,248
22782,city_36,0.893,Male,No relevent experience,Full time course,Masters,STEM,6~10 years,less than 1000,Public Sector,1,35,0,66
29487,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Funded Startup,1,91,0,102
10524,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,>4,174,0,79
30635,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6~10 years,less than 100,Pvt Ltd,1,65,0,108
31771,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,182,0,38
31872,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,4,94,0,56
13259,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,1,88,0,69
12563,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,Masters,STEM,11~20 years,less than 100,Public Sector,2,80,0,74
17267,city_105,0.794,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,74,0,24
21403,city_101,0.5579999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,19,0,22
26329,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,2,53,0,19
14034,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Public Sector,>4,9,0,39
29089,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,4,24,1,12
6126,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,1,111,0,322
25929,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,102,0,146
4817,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,6,1,18
30749,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,2,0,57
4581,city_23,0.899,Male,No relevent experience,no_enrollment,Graduate,No Major,0~5 years,1000 +,Public Sector,1,79,1,218
29005,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,180,1,32
9459,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Phd,STEM,> 20 years,1000 +,Pvt Ltd,2,16,0,122
11497,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,4,27,0,14
21869,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,4,21,0,55
33315,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,18,0,110
28431,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,36,0,15
5618,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,4,51,0,54
9811,city_160,0.92,Female,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,29,0,143
14442,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,>4,91,0,15
17617,city_50,0.8959999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,165,1,82
23610,city_160,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Public Sector,1,87,1,6
